node_id,epoch,is_malicious,peer_agreement_rate,ssl_accuracy,avg_rt_error,report_consistency,sudden_change_score,uptime_deviation,blocks_mined,orphan_blocks,fraud_attempts,gas_price_variance,tx_submitted,itt_jitter,ewma_trust_score,bayesian_confidence
1258,447,0,0.9919350257303547,0.9459063927362874,0.1415085482418123,0.9062469439773865,0.02037039141371118,0.0889666607106981,0.3103448275862069,1,0,0.003416743182450431,0.8545697131420947,0.4927127556692483,0.9592430164573684,0.7568074240165501
1259,294,0,0.8323979861488449,0.9687893304221242,0.1724439011908548,0.9354852408909942,0.09342718143326303,0.1010874540443541,0.2068965517241379,1,0,0.005426417270970827,0.07605070046697798,0.5333951465970556,0.7715819721557424,0.770878330581704
1260,227,0,0.8237867033926004,0.9017898105401503,0.01167317926289533,0.9937200722655755,0.08419892905281762,0.1792557070530611,0.8620689655172413,1,0,0.003839844406156121,0.03869246164109406,0.3080923371376495,0.8048269530997528,0.849334313034735
1261,149,0,0.943964648550681,0.9655676580365773,0.1593500378864949,0.9691543310999313,0.04083927068623058,0.118906731323917,0.3448275862068966,0,0,0.002117391287817081,0.3935957304869913,0.7782806725944127,0.8703821852576894,0.7016095983499909
1262,104,1,0.3074911436851483,0.5120031696626783,0.9861751885023564,0.6139496997240074,0.8504114043922383,0.8703959513182943,0.103448275862069,9,9,0.464439410573034,0.1574382921947965,0.003898025299237204,0.2857263227262359,0.9204999390190054
1263,2,0,0.9837582317891888,0.9225575551953027,0.2273565854944764,0.9228275798641766,0.07137075643205097,0.1137298197102983,0.4827586206896552,0,0,0.003209495087021805,0.02935290193462308,0.2902411799740289,0.9711012627175684,0.8455870914606112
1264,442,0,0.8847446405161145,0.9315947497384967,0.006498936645265651,0.9033258946784084,0.0709297465643534,0.1800372793940289,1.0,1,0,0.0073571435472507,0.837891927951968,0.2671893605379529,0.8369493239037561,0.8343671884606779
1265,73,0,0.8389788242802668,0.9926528014270526,0.09219765405126203,0.9036543850336891,0.09949604787168964,0.02729122529737738,0.103448275862069,2,0,0.008103146159879367,0.6150767178118746,0.3640096719095914,0.8142834803765453,0.8624141022070447
1266,203,0,0.9066457348900607,0.9805035449631959,0.08559979375360204,0.9815037813403286,0.02173763170684876,0.1370887754205084,0.6206896551724138,2,0,0.001937154433687079,0.3602401601067378,0.5138143811374545,0.823673787674005,0.7862753952733094
1267,238,0,0.9467490671134741,0.9462733925839257,0.2417037678037522,0.9485556759747059,0.04537075228134984,0.1058601963491446,0.3103448275862069,1,0,0.0004318024341134236,0.1174116077384923,0.2678803108414503,0.903493677824994,0.7416935834002135
1268,338,0,0.9620557263096023,0.9391141960708952,0.1675641584908773,0.9748517768625958,0.08470250669327721,0.1724522253142826,0.4482758620689655,0,0,0.004763714912027516,0.9166110740493663,0.6780407357148857,0.9565517045580121,0.9920789453888249
1269,327,0,0.913912208573321,0.9383387041645328,0.1431410426438798,0.9462094727360217,0.03157111776314658,0.08096831988466371,0.2758620689655172,0,0,0.006492854820945179,0.4536357571714476,0.3058401193199328,0.8816384373779913,0.9405096258130617
1270,281,0,0.937480298083979,0.9940925648593121,0.2627494453775707,0.9217065518365081,0.02951071932974611,0.1871013160185879,0.2758620689655172,0,0,0.001309477220967868,0.9826551034022681,0.418162958614633,0.9027130461725822,0.8976325586002469
1271,384,0,0.8472138000101539,0.9623805440222011,0.13545595970158,0.9652547163545095,0.0102996031131379,0.1380550046812028,0.2413793103448276,0,0,0.007127343779716322,0.9513008672448299,0.694493341715376,0.76925350896921,0.9140867884528112
1272,475,0,0.9699821580352873,0.9429518685244234,0.1931074377712541,0.979150182692549,0.05746428183028227,0.119280419590034,0.7586206896551724,1,0,0.007938178197959386,0.543028685790527,0.7913061040093878,0.9081987135788427,0.8614269051265363
1273,142,0,0.9070589407409154,0.9591423497425491,0.2304920721411167,0.9973674021202749,0.05082367076938587,0.08926834942620619,0.9310344827586207,0,0,0.007719065572161921,0.9773182121414277,0.3273897380551649,0.8434194167435811,0.9522010283579689
1274,430,0,0.9821348246471288,0.9423463622709595,0.10503314524118,0.9260492712593078,0.08890648312333824,0.03087881599809277,0.3448275862068966,0,0,0.002570385015052719,0.2841894596397598,0.2489912719251142,0.9238178809467413,0.772059489444399
1275,392,0,0.8192589165280368,0.9338934315147996,0.1626281183549067,0.9742313782978382,0.08717125764148612,0.09672675864312241,0.5517241379310345,2,0,0.003552109209115037,0.342228152101401,0.4734825144963176,0.7538752977051786,0.9053091199035294
1276,261,0,0.8130263915488507,0.9182596352823035,0.2780419811065204,0.9628393187992229,0.06128573615465602,0.1092515133462483,0.5862068965517241,0,0,9.43379376880868e-05,0.4216144096064043,0.3335150328236286,0.7354453529397013,0.7308608643033694
1277,267,0,0.886437315834615,0.9935531916687441,0.1892894440703696,0.9002969889766896,0.08134974079910262,0.1169009720156689,0.03448275862068965,0,0,0.007892628454859319,0.5937291527685123,0.2242683519401485,0.8838075174954434,0.850787932977958
1278,439,1,0.2889094483308723,0.284313098978399,0.8909371267280377,0.5116266518182634,0.8978123925992734,0.7060068045294374,0.5517241379310345,10,4,0.7073754592649683,0.6024016010673783,0.0241977402870821,0.2804219191807379,0.8751927110350712
1279,214,0,0.8541809049777561,0.9739610567909309,0.03135683232586482,0.9804792158486577,0.04792950787652182,0.06365561985164779,0.6896551724137931,0,0,0.008220462154138044,0.5863909272848565,0.2056661750383968,0.7785023350876653,0.7270362149727421
1280,319,0,0.847409929246673,0.9133685427901571,0.02492570070241884,0.9257423554172907,0.08190408581520388,0.008433170869250151,0.6551724137931034,0,0,0.006887138825172332,0.00200133422281521,0.2032695953289669,0.797640097059737,0.9199860507923487
1281,201,0,0.9749832227489938,0.9332651405240812,0.1729674367570937,0.9186189356997799,0.09810477483128377,0.0947196964813688,0.0,1,0,0.0008306849450422552,0.7404936624416277,0.6907527467084306,0.9363506999903872,0.7793876088168424
1282,473,0,0.8643938786397679,0.9540076135697857,0.1288627124779625,0.9073522138091167,0.01800692458769203,0.05383572672751927,0.4137931034482759,0,0,0.006676385432384211,0.2821881254169447,0.2732466019368069,0.8631600013678334,0.9529160385014104
1283,114,0,0.9345739989573003,0.9401866425659279,0.1335006663608716,0.9851553688007827,0.03567555532203868,0.1982591147080056,0.8620689655172413,0,0,0.006980282289215435,0.1200800533689126,0.5513444616094358,0.9150320657639666,0.9723925309661343
1284,99,0,0.9264343200332368,0.9348616236512769,0.1896306858152403,0.9159646797151298,0.0789978629447916,0.01845781132256674,0.8275862068965517,0,0,0.004049797520260851,0.704469646430954,0.6967240920566586,0.9099758786265087,0.8495594198429447
1285,7,0,0.9451030969715873,0.929790970978247,0.0285100661032059,0.9181795120095313,0.08658200013861633,0.1996741220814864,0.2413793103448276,0,0,0.004451972022442597,0.04936624416277519,0.6178250483378904,0.930520476897808,0.9811487817049027
1286,140,0,0.8676069905008224,0.9865664700983199,0.06797128259405368,0.9390239118360436,0.05815826221665173,0.0914021146161652,0.2758620689655172,2,0,0.0001821902862273127,0.8105403602401601,0.6292577277927061,0.8405043218008336,0.7207671038901471
1287,358,0,0.8721488122830025,0.9263510821465721,0.1268894498950977,0.92340715918877,0.01498708758628666,0.140221044388703,0.8275862068965517,1,0,0.006149776072830231,0.0933955970647098,0.5697995367154247,0.8285419787516354,0.9895876926835343
1288,43,0,0.905483928307794,0.9760469060670101,0.2608886030527949,0.9863928544737324,0.001364048475715463,0.145059967555339,0.03448275862068965,2,0,0.005290815680587632,0.6591060707138092,0.757405974634499,0.9007190941115978,0.9374397330885194
1289,20,0,0.997972688252593,0.930132565026842,0.004357702816167863,0.9610600257535418,0.04638680426387411,0.1483842323775253,0.06896551724137931,1,0,0.003199348637844223,0.7925283522348232,0.6765323398485423,0.9629153899686268,0.7040572242498385
1290,319,1,0.2613578940959886,0.2250378736895439,0.7361629280612304,0.6206922795727,0.8954618747453336,0.6217471440729448,0.06896551724137931,11,2,0.244473930142009,0.4409606404269513,0.01632475902886573,0.2590207999694247,0.8778483056207471
1291,463,1,0.2311310810988068,0.3546183166943939,0.7676044537361387,0.5217906072156745,0.5066610740822445,0.6845850436356806,0.7241379310344828,8,4,0.2380805853911375,0.6557705136757839,0.001149201186213548,0.2200066146484725,0.8401191296344229
1292,161,1,0.2103012972326371,0.322923123709862,0.9224299252940033,0.5334014054053615,0.7755536448100127,0.652254208219205,0.9310344827586207,8,4,0.8333799337028793,0.3822548365577051,0.0358338730745058,0.2063273848929678,0.8144375690059295
1293,7,1,0.1677111499846737,0.3767253401374972,0.8961126158626965,0.5997419025509992,0.5310055750828576,0.774480164762818,0.5172413793103449,11,9,0.7122031425720924,0.5056704469646431,0.04608778070668732,0.1670959297413863,0.7542107514295542
1294,202,0,0.8685925765042265,0.9306095057205966,0.2544054436433615,0.9923422678119824,0.03254304436250326,0.07141918781955184,0.7931034482758621,1,0,0.005008744818088191,0.2755170113408939,0.2463283977527377,0.8197723262835939,0.9934984474190467
1295,24,0,0.9197238368828736,0.9313281199293759,0.1650066710152171,0.9351367954189844,0.09480125110581353,0.09993439521792669,0.9655172413793104,1,0,0.0002989699881981058,0.7171447631754503,0.5711439974236026,0.867919626380789,0.7573107725760039
1296,378,0,0.8774202181224331,0.927614958313057,0.2793440617711896,0.9003312000520471,0.07662726694850505,0.1772412205925133,0.4827586206896552,0,0,0.005860625942205564,0.8312208138759173,0.2548135774755048,0.8057621173067812,0.9533823001623121
1297,482,0,0.9986583414168297,0.9196312998529131,0.1783611004753806,0.985308577720988,0.02960384246293566,0.00342346652719312,0.7241379310344828,2,0,0.008744579342356151,0.8932621747831888,0.6467124084728869,0.9228452837141488,0.8098871110899473
1298,241,0,0.9579957369920902,0.9273427184438698,0.004269228324540097,0.9206235646732855,0.05923736904758251,0.1659154646870347,0.7241379310344828,0,0,0.00501484585742548,0.7404936624416277,0.5126445110525928,0.939240103016798,0.8714432458901606
1299,142,0,0.9674114741829691,0.9492535837527996,0.1853938913428007,0.9199881111275415,0.04150525592644162,0.1284472159878949,0.5172413793103449,2,0,0.001094688490663724,0.9919946631087392,0.7566255398842681,0.9024433189185446,0.8327810977727435
1300,234,0,0.9298466372004581,0.9880281390897009,0.006172882800679924,0.9501969926728621,0.06697766543089476,0.1451870864554729,0.896551724137931,2,0,0.007662245517720497,0.590393595730487,0.5470169766773438,0.9192034167194097,0.8102474908617783
1301,298,0,0.8308408126972713,0.9929892823427074,0.2251740885821532,0.9668621078687372,0.01296767984888096,0.1566628060233677,0.3793103448275862,0,0,0.003253271375432173,0.2888592394929954,0.4134559418530219,0.8201251029276833,0.8979986327279534
1302,103,1,0.2403939363348028,0.3010550732169834,0.732113480110562,0.4853183898205476,0.7948740219584476,0.9972622864986441,0.1379310344827586,8,6,0.596427248429534,0.5030020013342228,0.002868712937554267,0.2164014381376345,0.8842870953627081
1303,344,0,0.9285497355588093,0.9972786055655435,0.01321700674572463,0.9349045265367125,0.03634294395426737,0.1764650482394149,0.2758620689655172,2,0,0.006869834460717098,0.2148098732488326,0.5434076008251001,0.848521741070865,0.7311021999664091
1304,111,0,0.8549085014486946,0.9213902236355573,0.02682123971006322,0.9665703848101511,0.08567444641617761,0.1127391892393025,0.5862068965517241,1,0,0.00349644020142686,0.8232154769846565,0.6101759994749506,0.7993744242152954,0.9666899771148993
1305,356,0,0.8087170727603618,0.9357179365117305,0.04810049318641794,0.9039887299571682,0.01462243556750501,0.06793296391750703,0.4827586206896552,0,0,0.003211556876596206,0.9319546364242829,0.3693454717486417,0.7909500691823189,0.7932680142733385
1306,487,1,0.136251984127365,0.341379477083894,0.8685621618080378,0.5260987194555924,0.8271014953549762,0.6974507827333112,0.6206896551724138,8,2,0.1583189092563253,0.1967978652434957,0.04877731963229047,0.1258454681897684,0.9640004971620726
1307,128,1,0.2011650146963065,0.2823886320209704,0.6427944877601471,0.6760171337397032,0.6475790788823599,0.7965811912493885,0.6206896551724138,10,7,0.6245029446449543,0.3535690460306871,0.02871685469868253,0.1873269521301854,0.7043613619529545
1308,239,1,0.156974775095572,0.2237712395121767,0.8838868549398853,0.5063102356306843,0.6496725680208089,0.6368592611600712,0.8275862068965517,14,9,0.4095321096583618,0.5730486991327551,0.02739686050125834,0.1565194871403617,0.881438333823379
1309,478,1,0.2599651211020054,0.2692021073242276,0.9682055334023741,0.6962423899206989,0.8796739133520728,0.6256737254585847,0.2413793103448276,14,4,0.6442858522176188,0.8198799199466311,0.04355288117597017,0.255753899942012,0.8045292350062236
1310,39,0,0.8112344401077243,0.9791051587534405,0.2824421916615816,0.9480794258488393,0.03755517431902101,0.185004649388124,0.8275862068965517,1,0,0.004889013265038977,0.2961974649766511,0.7901340990503503,0.7553325399780082,0.8754687570860504
1311,261,0,0.886283479899662,0.9453415839216396,0.01784600665108266,0.9145926095816242,0.001564607221136394,0.1061283194334601,0.4482758620689655,0,0,0.001240246141569275,0.7931954636424283,0.510655424460519,0.8693103540953224,0.7240312333655095
1312,443,0,0.9974209710431541,0.9202529922026467,0.1590869397874856,0.9227367437260593,0.00390058280226554,0.03719089391888917,1.0,0,0,0.004395552405213626,0.9753168779186124,0.7804315668238246,0.942569413221513,0.9363860998334856
1313,470,0,0.8026386397082478,0.9023767890237516,0.01057887200288992,0.9883377418740925,0.09046341458235899,0.04039967591574292,0.6551724137931034,2,0,0.0003847008146215564,0.09406270847231488,0.4720763467659703,0.7954464581553873,0.8339831441723387
1314,210,0,0.8542485943118792,0.9504561015641186,0.09310367575657835,0.9178035717304454,0.002232189052440581,0.03652377130709603,0.06896551724137931,1,0,0.002175577197115687,0.323549032688459,0.5861020374060256,0.7814714617988194,0.9376435793360116
1315,86,1,0.2084058381677572,0.5120560779093803,0.7250075471092846,0.59532723454038,0.578166996688777,0.9490648361189503,0.9310344827586207,13,7,0.2439710216317459,0.6344229486324217,0.04546098027680009,0.1970248531353238,0.7530544255338907
1316,16,1,0.2132857626500463,0.2857863535197088,0.8963121295264722,0.458468889144692,0.7023113352955328,0.9690130810938054,0.4137931034482759,10,1,0.1193918167514469,0.2174783188792528,0.0415345742365121,0.2019391622850701,0.902056028614783
1317,111,0,0.800336645343231,0.9200247856213547,0.1295462253727568,0.946448331628448,0.09800790062034775,0.1952320820326082,0.8620689655172413,0,0,0.006980459457532349,0.4589726484322882,0.5381913442589747,0.7311846897703607,0.7703715586803181
1318,191,0,0.861689731948881,0.902541364626436,0.03008253887512738,0.9368769991078918,0.03374748525398165,0.1023934908771375,0.3103448275862069,1,0,0.005788480206008704,0.1561040693795864,0.7528343341637911,0.8051158069507275,0.98007652129198
1319,294,0,0.8211895889556675,0.9541356158527582,0.1512266438523331,0.9258273635116048,0.004502962758369944,0.09569196801703739,0.9655172413793104,1,0,0.003187781591723198,0.00733822548365577,0.3633608419578118,0.750531400625098,0.8913760973067502
1320,129,0,0.8388132764661547,0.9974470654573975,0.1007870542014237,0.9377273370470454,0.01400074089625972,0.04815619692849855,0.9310344827586207,0,0,0.003651459843552484,0.9026017344896597,0.5501847962052785,0.8011582202295533,0.7100618636056599
1321,195,1,0.3152705800743287,0.5642759364751692,0.9086697566661592,0.6229728634641555,0.5458917865948212,0.9055277059087464,0.8620689655172413,12,5,0.1461587780949287,0.6717811874583055,0.04590222505521135,0.3020930649496202,0.8870967195771984
1322,175,0,0.8608554540168647,0.986378246641126,0.119760770880089,0.9367670834242209,0.02961414207632311,0.1582172874511665,0.7931034482758621,1,0,0.001691044001379973,0.6317545030020013,0.7088443276630925,0.8315702442887906,0.8373265191358659
1323,18,0,0.8783450194816894,0.96120968450571,0.02442676121646747,0.9349102004327361,0.03939867198553487,0.1709343499287264,0.8620689655172413,1,0,0.001047195733439448,0.7758505670446965,0.6292654245950793,0.8190500413183731,0.9050946148652171
1324,218,0,0.9433611240247879,0.9681832322370636,0.2536590371604391,0.9910404960805518,0.01292158402203342,0.02103596527269476,0.7931034482758621,0,0,0.000698892373961667,0.7464976651100734,0.5172272479627811,0.9133967600489121,0.7879029495860344
1325,115,0,0.9288563172396955,0.9816272881570675,0.147391389523183,0.9754194946591004,0.008039261633117889,0.06136723138883343,0.0,0,0,0.007790578685749385,0.409606404269513,0.5829491533066067,0.877795920272943,0.752870024040734
1326,2,0,0.981765481747522,0.9888108502353209,0.1244489409294278,0.9416759040267692,0.06736852805814417,0.0648624491650727,0.2758620689655172,2,0,0.004265297330470596,0.9119412941961308,0.389262936521509,0.889984713194342,0.8444742758158453
1327,147,0,0.9813924101223508,0.9474620649353137,0.009039092949699701,0.9655664578841268,0.02947154665517312,0.03209013907026994,0.6551724137931034,1,0,0.008393497175768799,0.6811207471647766,0.7560078967041528,0.9781971628154849,0.7409828539031794
1328,83,0,0.957002025332448,0.924800904124592,0.2544288905324302,0.9465915677587496,0.02612221508485436,0.07126051959000053,0.9655172413793104,2,0,0.004072042397931038,0.05603735823882589,0.3470983107790118,0.8886798847083911,0.9006076778699803
1329,184,0,0.986799512955806,0.9657579893127022,0.03512047209859515,0.9349632765685988,0.06805336269755843,0.043939296721793,0.2758620689655172,0,0,0.006364519097409833,0.5003335557038026,0.4335587883622427,0.8896486554400445,0.9358534812599211
1330,158,0,0.9084422010551453,0.961333125937217,0.03691487732852595,0.9233888971428921,0.07702624632582664,0.03406332685280362,0.5862068965517241,2,0,0.006899312909768834,0.6357571714476318,0.2101666383160551,0.872979561342111,0.7397389663909585
1331,324,1,0.2790966973160208,0.5887486556800805,0.9937090313632627,0.6418104595463913,0.7227651276714724,0.8253791180563194,0.06896551724137931,8,4,0.4058552139934506,0.8465643762508339,0.02252151244229027,0.2543384672300261,0.9637280823262846
1332,288,0,0.8302159926363641,0.9210612975943407,0.1489718690756852,0.9955058364047382,0.07443412458220663,0.1849108315608688,0.6206896551724138,1,0,0.006829514884179752,0.3382254836557705,0.3221204016867311,0.8103226471908811,0.8794429067816735
1333,203,0,0.916405547797003,0.9747250404441441,0.2682800564318938,0.953140178537917,0.07622765108220343,0.06669367522126461,0.5517241379310345,2,0,0.002307408540175407,0.5543695797198132,0.7686958535603015,0.8430619082447016,0.9575495799402242
1334,262,0,0.8118313836119074,0.9620446657842522,0.1600513476358122,0.9802176928080972,0.08589701503513658,0.06640303875644293,0.6206896551724138,0,0,0.00238156757855815,0.4749833222148099,0.641830006583562,0.8049507817340482,0.9027936179004497
1335,49,0,0.8323578617424611,0.9814965408599232,0.2392014114705225,0.9926545091404941,0.05339228585025129,0.05921715760024718,0.3448275862068966,2,0,0.006898015944290375,0.3969312875250167,0.4613193066980446,0.7697496542247722,0.9132694942338063
1336,414,0,0.8889125917902683,0.9390105683102754,0.1403082722118333,0.979431763645193,0.0206399711384414,0.04053600462506086,0.4137931034482759,0,0,0.001094109738763476,0.1274182788525684,0.576116907559145,0.8379751289987476,0.9923790164300264
1337,72,1,0.3863022073943057,0.3634712259124755,0.9858495761963347,0.507507118282325,0.5377905437790064,0.7078208835538125,0.9655172413793104,9,1,0.2956976154707198,0.333555703802535,0.04542296182809255,0.3708735574497425,0.7660560047810167
1338,421,0,0.9262588500888407,0.9353264273945417,0.04958221410924495,0.9821563122052025,0.02215158010719794,0.01917502120223942,0.6206896551724138,2,0,0.005772666869420092,0.9472981987991995,0.4385944363533771,0.9229143205157633,0.8320402288060971
1339,21,0,0.8671102251442278,0.9968395148732068,0.04078433621746706,0.9052689702251273,0.02232671260077923,0.0449441224932847,0.5517241379310345,1,0,3.581902563081536e-05,0.6450967311541027,0.6001692447521473,0.7948955012148609,0.9559615635244252
1340,369,0,0.9868518533465694,0.9485293846666942,0.2256295673480137,0.9884804910585185,0.07695168034786058,0.02599688918357177,0.1379310344827586,1,0,0.007793148766273916,0.03935957304869913,0.7624848974401228,0.9524416617963429,0.7036987013397126
1341,58,1,0.1744749783343902,0.4478948159194066,0.9882431378077239,0.6351081220321115,0.661633742677684,0.961671717990561,0.1379310344827586,11,2,0.2482855031413762,0.004002668445630421,0.033808599782579,0.164869138398431,0.8158453184960225
1342,181,0,0.8678910045423958,0.9504379292096228,0.1672041087599912,0.9077876192558877,0.05187148639320881,0.01015800548932657,0.3448275862068966,2,0,0.008579150795115124,0.705136757838559,0.6714872759129438,0.7973641727992723,0.8556933806653657
1343,404,0,0.8927016555293855,0.9770438625447626,0.1997106914593691,0.9326768036765442,0.09673014419698749,0.06787536594750491,0.2413793103448276,1,0,0.00851673740385751,0.7551701134089392,0.6592964871950939,0.8415005974251349,0.7764567811943648
1344,20,0,0.8153561915075408,0.9390085405532739,0.2319191923562257,0.9294313909669729,0.09089399279921688,0.003508466905788299,0.03448275862068965,0,0,0.002264157049994809,0.03735823882588393,0.5373729982073094,0.7675982737411747,0.711993411140335
1345,431,0,0.9756383387937771,0.9059028115107622,0.02896336963838816,0.9917204553004939,0.08437333257157922,0.1054284272502026,0.06896551724137931,2,0,0.00767040289003286,0.7731821214142762,0.2941790152636452,0.8933455152494412,0.8526009330879203
1346,319,1,0.2761949351926907,0.3517768100134334,0.9262260597238685,0.6204039962704273,0.7310186380452625,0.9791936286216676,0.03448275862068965,13,8,0.6444297438014162,0.7264843228819213,0.02877302398867519,0.2552989907036457,0.7585935084789437
1347,42,0,0.8933960941541207,0.9699924208959162,0.2909485328611803,0.972855223532527,0.01956677825229025,0.1643701216070659,0.7931034482758621,1,0,0.0002359880100186524,0.8999332888592395,0.57680912233543,0.8418708218130996,0.8243718728431144
1348,110,0,0.8751032342198524,0.955318064193421,0.1708255179377379,0.9964520772779654,0.02440842987853913,0.04806665821663321,0.896551724137931,2,0,0.002021087439363291,0.01400933955970647,0.5273299488566241,0.8232492659763226,0.717746976885767
1349,332,0,0.90255120699504,0.9473446929745413,0.2878575587326474,0.9187165350268567,0.06622451550924406,0.01273497887918558,0.7586206896551724,0,0,0.006242533603159688,0.4663108739159439,0.5020289485905771,0.8606691176476043,0.9223876249055133
1350,268,0,0.9188849464359657,0.95046807471201,0.1562780149383064,0.9729249244950688,0.0585609028929912,0.1540542178675876,0.0,2,0,0.0009404301351823958,0.9359573048699132,0.7661738531091613,0.8750502988309363,0.7979640386849787
1351,465,0,0.9390536048403808,0.9310846538300057,0.1336323805460569,0.9425657746061507,0.04396305993827533,0.07648712936522471,0.2758620689655172,1,0,0.00819669781393992,0.7658438959306204,0.4266350941923308,0.8557237222611915,0.9023419287186032
1352,463,0,0.8737170875360339,0.9594222434094031,0.2517023571586706,0.9043372872228155,0.02398574214578269,0.05113232127888195,0.2413793103448276,1,0,8.389638355751535e-05,0.4889926617745163,0.4491216248886,0.8163832046266324,0.9359307057758479
1353,422,0,0.9877848183991713,0.9689833743006303,0.05283304320692447,0.9524742729932762,0.02615555973167838,0.05076200267025913,0.7586206896551724,1,0,0.008069935019678905,0.3662441627751835,0.3799038520219776,0.9377930367264168,0.764422067137215
1354,417,0,0.9901875244464337,0.9157353367526406,0.01618825336153705,0.9089971400809934,0.09432541187080884,0.0934946524203846,0.6551724137931034,1,0,0.006065345278214951,0.09606404269513008,0.4903864462755329,0.95157240790307,0.9059863096262323
1355,103,0,0.9503784043862817,0.9216080870584547,0.1307992498082534,0.9752188521673701,0.03330712071758903,0.05334391547092237,0.6206896551724138,2,0,0.006441079598347882,0.05670446964643095,0.5120969504137072,0.8952608863837277,0.9764379635140058
1356,288,0,0.9718695391789647,0.9489933829466166,0.2143089139777078,0.9291358244476542,0.07216692947106941,0.1946860515932478,0.8620689655172413,0,0,0.0002853298589777218,0.5817211474316211,0.4203745576178897,0.9372627582227607,0.8703273146891612
1357,456,0,0.8861429048334459,0.9595846808623667,0.26749533553215,0.9164880472173921,0.04236120244864548,0.1215463663277659,0.4137931034482759,2,0,0.004800664674642741,0.1894596397598399,0.680965347397011,0.8512404291555851,0.7970056646540725
1358,32,0,0.9551243101162488,0.9617202527211627,0.02884460638929252,0.9528327761651408,0.06368498309815834,0.1659236723440794,0.2413793103448276,0,0,0.007885093653895114,0.9292861907938625,0.6568630922434033,0.8997873736257191,0.9202582402226274
1359,342,0,0.9596832283782055,0.9392506734669099,0.2311516206824308,0.9675581310378812,0.08568645475162129,0.1299176323347929,0.8275862068965517,0,0,0.004706615397798194,0.06070713809206137,0.7005056692949998,0.8707075690883214,0.7088615284424278
1360,227,0,0.9555215756270335,0.9699736949806455,0.03117685656410861,0.9701093836153366,0.002467241138855647,0.07510198925815639,0.4137931034482759,1,0,0.00342906304150598,0.07671781187458306,0.7190548047148608,0.9271117527654581,0.778528008760592
1361,222,1,0.1475405821567836,0.5363337380739,0.7981157585486036,0.6599456817105454,0.7250010006820735,0.7346484671968716,0.4827586206896552,11,6,0.4748109521367341,0.8512341561040694,0.04766944984355631,0.1457383821308927,0.7910302400305792
1362,339,0,0.9886287606899502,0.9058153269389789,0.1043405333203601,0.9262300025265001,0.09285432494473239,0.03723844571744624,0.7931034482758621,0,0,0.005559680452422535,0.3175450300200133,0.5578428108548794,0.9127625269146493,0.9520348367204854
1363,164,1,0.3559416878658813,0.4430352920255242,0.8404375963765733,0.5443863236884631,0.7254716806500298,0.9363136482881325,0.2758620689655172,13,3,0.3507304965356285,0.7391594396264176,0.03314841735179997,0.3249855689200428,0.7609592223978314
1364,46,0,0.8772072436343337,0.9283662696766996,0.2649250782009904,0.963284155080787,0.06606834499728693,0.02571259171417468,0.7241379310344828,1,0,0.008640560386987994,0.3835890593729153,0.7773085211134065,0.8195035335788143,0.9881446489218602
1365,374,0,0.9165170574165001,0.9535462415257614,0.010897205180419,0.9414227528562681,0.06202217770199541,0.1230039322214033,0.6551724137931034,0,0,0.0003747141244647298,0.6070713809206137,0.6332427816009574,0.8804620026918574,0.9225393777181949
1366,0,0,0.8335311630718218,0.9698242631158046,0.2635301436126187,0.9563768204452046,0.003553706680725699,0.0559474310738656,0.7931034482758621,1,0,0.0028882169380536,0.3308872581721147,0.6431824055370547,0.770078735783887,0.9088254348654744
1367,306,0,0.9817519415137365,0.9952449664153193,0.009574012746316406,0.909329241557845,0.008840787842521748,0.156276453693575,0.2068965517241379,2,0,0.006068968732511097,0.05937291527685123,0.3802592945190157,0.9767086117814072,0.8509119956992864
1368,313,0,0.9527691458202598,0.9397549677978739,0.09454901864237591,0.9831740165414832,0.01667000029553852,0.1720175136277143,0.3448275862068966,1,0,0.004799425495760063,0.4316210807204803,0.3036067426930723,0.9010733205844692,0.7644243676121191
1369,329,0,0.9650536188171486,0.9716540460144669,0.104797322937883,0.9927012176002475,0.07449754342125811,0.06608870183476312,0.2068965517241379,2,0,0.002599691744196622,0.6184122748498999,0.5942708411032958,0.9586520595520315,0.7002198545206724
1370,248,1,0.3284893147402382,0.5727222376900698,0.9619739717325346,0.5183789600917816,0.6782804516231004,0.752758487596558,0.2413793103448276,11,8,0.7629191559954677,0.571714476317545,0.02119416113656524,0.3082936594278178,0.777484103429641
1371,110,0,0.9962360912400077,0.9244549116442351,0.0372767245964612,0.9802348476504399,0.01897648631385938,0.0341877468833893,0.5517241379310345,0,0,0.0004737257104428408,0.4896597731821214,0.2562635143305848,0.9009064079865601,0.7271042054875501
1372,481,0,0.9885307737262014,0.9107385872173408,0.237364170946992,0.9050380032089563,0.01655913441897289,0.1370430188632933,0.0,2,0,0.0008379715833634896,0.7665110073382255,0.644282633706118,0.9821506257106768,0.7209479360604714
1373,23,0,0.9851565414857643,0.9702821164075236,0.1084345672589734,0.948311229909736,0.07630587570091676,0.1706697397680481,0.1379310344827586,1,0,0.004234791233444401,0.1207471647765177,0.4931691685418936,0.9581129681095235,0.8294376682100155
1374,86,0,0.9888303693347864,0.9238090074017877,0.1666557929005822,0.9790520412615777,0.06475326899771912,0.1178163332024118,0.4827586206896552,2,0,0.001598415293214025,0.5937291527685123,0.2045585727132485,0.9005217773551718,0.7093380913743969
